shares,kw_max_avg,kw_avg_avg,LDA_03,LDA_01,num_keywords,kw_max_min,max_positive_polarity,kw_min_avg,weekday_is_tuesday,kw_avg_min,abs_title_sentiment_polarity,global_rate_negative_words,data_channel_is_entertainment,rate_negative_words,weekday_is_monday,self_reference_min_shares,self_reference_avg_sharess,n_non_stop_unique_tokens,weekday_is_wednesday,num_imgs,kw_avg_max,global_rate_positive_words,min_positive_polarity,kw_max_max,num_videos,weekday_is_sunday,num_hrefs,data_channel_is_socmed,rate_positive_words,kw_min_min,data_channel_is_bus,max_negative_polarity,kw_min_max,avg_negative_polarity,global_sentiment_polarity,data_channel_is_lifestyle,title_sentiment_polarity,data_channel_is_world,abs_title_subjectivity,self_reference_max_shares,is_weekend,LDA_02,LDA_04
3600,3287.69324957,2627.7678689,0.025000469177,0.0250017418345,8.0,624.0,1.0,1159.0,1.0,219.0,0.166666666667,0.0218340611354,0.0,0.25,0.0,1200.0,5425.0,0.824427474623,0.0,0.0,186625.0,0.0655021834061,0.1,843300.0,1.0,0.0,6.0,0.0,0.75,4.0,0.0,-0.125,2200.0,-0.162777777778,0.240415518825,0.0,-0.166666666667,0.0,0.166666666667,13900.0,0.0,0.0250346482182,0.89988908253
1600,3569.21778679,2428.69686339,0.0414172470016,0.0415455856616,5.0,701.0,0.4,900.5,0.0,148.6,0.05,0.0243902439024,0.0,0.714285714286,1.0,860.0,980.0,0.794642850048,0.0,1.0,298900.0,0.00975609756098,0.1,843300.0,0.0,0.0,3.0,0.0,0.285714285714,-1.0,0.0,-0.05,1100.0,-0.136666666667,-0.0122222222222,0.0,-0.05,1.0,0.5,1100.0,0.0,0.637052588243,0.0400042498244
888,3900.0,2761.0246285,0.448973349031,0.465312074013,7.0,3900.0,1.0,1087.42105263,0.0,860.571428571,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,0.6272189312,0.0,9.0,42500.0,0.0396475770925,0.1,80400.0,0.0,1.0,8.0,0.0,1.0,217.0,0.0,0.0,2000.0,0.0,0.328888888889,0.0,0.0,0.0,0.5,1200.0,1.0,0.0285714927811,0.0285715429384
1300,5100.0,2762.36360984,0.0286300820315,0.743299089891,7.0,5100.0,1.0,944.0,0.0,1328.0,0.1,0.0,1.0,0.0,0.0,5100.0,5100.0,0.779661010342,1.0,1.0,123134.857143,0.0512820512821,0.1,690400.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,944.0,0.0,0.301423576424,0.0,0.1,0.0,0.2,5100.0,0.0,0.0285720869161,0.170926415221
1600,3255.08931939,1775.58731216,0.0333378655862,0.0333408883988,6.0,215.0,0.5,0.0,0.0,89.8,0.291666666667,0.0242424242424,0.0,0.4,1.0,1200.0,7125.0,0.7799999961,0.0,1.0,167400.0,0.0363636363636,0.05,843300.0,0.0,0.0,8.0,0.0,0.6,4.0,0.0,-0.05,0.0,-0.208333333333,0.0919191919192,0.0,-0.291666666667,1.0,0.0416666666667,13200.0,0.0,0.537904552524,0.0333388532019
1700,5944.57471691,3456.4204208,0.174440172718,0.392837425876,6.0,350.0,1.0,1987.37142857,0.0,105.666666667,0.141666666667,0.041095890411,0.0,0.428571428571,0.0,50900.0,50900.0,0.880952359977,0.0,1.0,323083.333333,0.0547945205479,0.2,843300.0,0.0,0.0,4.0,0.0,0.571428571429,-1.0,0.0,-0.3,12100.0,-0.533333333333,-0.114285714286,0.0,0.141666666667,0.0,0.216666666667,50900.0,1.0,0.0333336062468,0.366055241067
1200,8285.99816007,4804.18349258,0.645761419397,0.0200105710598,10.0,616.0,0.0,0.0,0.0,221.888888889,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,242420.0,0.0,0.0,843300.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.293407547143,0.0204688340208
2100,14402.75,7182.37463566,0.36215664124,0.181030459731,7.0,784.0,0.5,3481.01533269,0.0,313.142857143,0.5,0.0104712041885,0.0,0.222222222222,0.0,12800.0,12800.0,0.69841269287,0.0,11.0,347771.428571,0.0366492146597,0.136363636364,843300.0,0.0,1.0,19.0,0.0,0.777777777778,-1.0,0.0,-0.1875,105400.0,-0.21875,0.183238636364,0.0,0.5,0.0,0.5,12800.0,1.0,0.0286620989489,0.399001884689
548,3500.07878915,2296.90884597,0.0500001361089,0.0500003304986,4.0,318.0,0.5,1072.76315789,0.0,158.5,0.0,0.019801980198,0.0,0.347826086957,0.0,681.0,1140.5,0.722727269442,0.0,2.0,386950.0,0.0371287128713,0.1,843300.0,0.0,0.0,8.0,0.0,0.652173913043,-1.0,1.0,-0.05,6200.0,-0.208854166667,0.0835204081633,0.0,0.0,0.0,0.0,1600.0,0.0,0.0500001276414,0.050084258888
1300,6444.3599182,4044.20842398,0.646870969184,0.278110050163,8.0,634.0,0.8,0.0,0.0,135.428571429,0.15,0.0138888888889,0.0,0.2,0.0,0.0,0.0,0.757425738825,0.0,0.0,527162.5,0.0555555555556,0.1,843300.0,2.0,0.0,6.0,0.0,0.8,4.0,0.0,-0.1,0.0,-0.326666666667,0.128369905956,0.0,-0.15,0.0,0.2,0.0,0.0,0.0250007835568,0.0250003743191
26900,3595.68181818,2156.90613329,0.267235899116,0.0250757435829,8.0,968.0,0.5,0.0,0.0,412.0,0.0,0.0229885057471,0.0,0.363636363636,0.0,0.0,0.0,0.899082560559,1.0,0.0,36975.0,0.0402298850575,0.1,80400.0,0.0,0.0,10.0,0.0,0.636363636364,217.0,0.0,-0.125,0.0,-0.228472222222,0.0583222333222,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.025024624172,0.657611520796
13500,9019.0,3796.74551313,0.0250121404761,0.025003412674,8.0,579.0,0.7,196.0,0.0,279.5,0.0,0.0111524163569,0.0,0.272727272727,0.0,11700.0,11700.0,0.845070416584,0.0,0.0,179999.5,0.0297397769517,0.1,843300.0,0.0,1.0,4.0,0.0,0.727272727273,-1.0,0.0,-0.125,196.0,-0.341666666667,0.0904166666667,1.0,0.0,0.0,0.5,11700.0,1.0,0.0262037502383,0.898738184417
3500,6897.84095722,5612.48132657,0.702362722699,0.0333537147782,6.0,6700.0,0.0,3447.58583562,0.0,1187.43166667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,581683.333333,0.0,0.0,843300.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,6700.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0333350740784,0.0333346611844
908,3467.83788485,2302.34468415,0.0400000697716,0.0400001255425,5.0,412.0,0.0,1151.97260274,0.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213900.0,0.0,0.0,843300.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.839997124657,0.0400021573719
1000,3325.99366587,2774.5133415,0.366637591585,0.0334441871768,6.0,923.0,0.8,2114.84615385,1.0,381.0,0.0,0.0298507462687,0.0,0.533333333333,0.0,692.0,921.666666667,0.701863349678,0.0,1.0,177433.333333,0.0261194029851,0.1,617900.0,0.0,0.0,4.0,0.0,0.466666666667,4.0,1.0,-0.133333333333,8200.0,-0.324131944444,0.00940656565657,0.0,0.0,0.0,0.5,1300.0,0.0,0.0333692045586,0.16785344969
1400,5894.4707401,2837.2712382,0.383642286034,0.0250048545541,8.0,1800.0,0.8,0.0,0.0,368.0,0.1,0.00441176470588,0.0,0.1875,1.0,1500.0,1500.0,0.578158457006,0.0,22.0,236287.5,0.0191176470588,0.1,843300.0,0.0,0.0,21.0,0.0,0.8125,-1.0,0.0,-0.1,0.0,-0.216666666667,0.131943993506,0.0,0.1,1.0,0.1,1500.0,0.0,0.294717170037,0.148070447585
2500,5805.36842105,3252.28398714,0.0289088836667,0.0285739168263,7.0,419.0,0.6,725.2,0.0,173.714285714,0.2375,0.0315186246418,0.0,0.611111111111,1.0,0.0,0.0,0.804651159048,0.0,1.0,251500.0,0.0200573065903,0.136363636364,843300.0,0.0,0.0,9.0,0.0,0.388888888889,-1.0,0.0,-0.1,2200.0,-0.317045454545,-0.0257177033493,0.0,0.2375,0.0,0.2,0.0,0.0,0.17137133367,0.742572221998
794,6592.33333333,2983.37612337,0.596195688044,0.303799283536,6.0,777.0,1.0,0.0,1.0,300.4,0.0,0.0244897959184,1.0,0.428571428571,0.0,737.0,1124.66666667,0.681681679635,0.0,21.0,217529.666667,0.0326530612245,0.05,843300.0,3.0,0.0,16.0,0.0,0.571428571429,-1.0,0.0,-0.0714285714286,0.0,-0.198412698413,0.161258503401,0.0,0.0,0.0,0.5,1900.0,0.0,0.0333347848351,0.0333350045552
1200,7733.33333333,5267.68615155,0.743183209077,0.0288684272425,7.0,1500.0,0.0,3140.06896552,0.0,339.084285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502400.0,0.0,0.0,843300.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,14800.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0285719085235,0.170803514643
3200,9035.82352941,4943.92101605,0.415065225166,0.12104650699,10.0,1600.0,0.5,1525.0,0.0,613.8,0.0,0.0161812297735,0.0,0.416666666667,1.0,1500.0,1500.0,0.652380949274,0.0,18.0,290450.0,0.0226537216828,0.1,843300.0,0.0,0.0,21.0,0.0,0.583333333333,-1.0,0.0,-0.0833333333333,2500.0,-0.213333333333,0.0525974025974,0.0,0.0,0.0,0.5,1500.0,0.0,0.0200003257114,0.0200610917304
22100,9041.06060606,4785.11089937,0.899392528767,0.0252879875486,8.0,1200.0,0.6,1200.0,0.0,300.94875,0.125,0.0344827586207,0.0,0.6,0.0,12200.0,15700.0,0.681034476888,0.0,15.0,494250.0,0.0229885057471,0.1,843300.0,1.0,0.0,18.0,0.0,0.4,-1.0,0.0,-0.125,1200.0,-0.431547619048,-0.144480519481,0.0,-0.125,0.0,0.5,19200.0,0.0,0.0250298066622,0.0252884350376
4400,3258.00953861,2475.40597951,0.0333334232295,0.0333341945237,6.0,476.0,0.7,1602.5,1.0,170.166666667,0.136363636364,0.00869565217391,0.0,0.2,0.0,476.0,876.8,0.71014492239,0.0,1.0,173183.333333,0.0347826086957,0.1,843300.0,0.0,0.0,10.0,0.0,0.8,4.0,0.0,-0.1,6300.0,-0.1125,0.0942780748663,0.0,0.136363636364,0.0,0.0454545454545,1100.0,0.0,0.0333728507294,0.866578327807
3800,5756.40678985,3802.01668232,0.866265022941,0.0335507341136,6.0,261.0,1.0,0.0,0.0,51.4,0.0,0.0138121546961,0.0,0.333333333333,0.0,0.0,0.0,0.587223585781,0.0,1.0,344466.666667,0.0276243093923,0.166666666667,843300.0,0.0,1.0,17.0,0.0,0.666666666667,-1.0,0.0,-0.05,0.0,-0.255416666667,0.246180555556,0.0,0.0,0.0,0.5,0.0,1.0,0.033404346836,0.0333344736994
6900,3822.13198847,3049.08526701,0.0512567096977,0.298743803096,4.0,58.0,0.25,2246.86508142,0.0,25.25,0.118181818182,0.0222222222222,0.0,0.6,0.0,0.0,0.0,0.823529402076,0.0,4.0,314500.0,0.0148148148148,0.1,843300.0,2.0,0.0,1.0,0.0,0.4,-1.0,0.0,-0.3,67700.0,-0.377777777778,-0.133333333333,0.0,0.118181818182,1.0,0.05,0.0,0.0,0.549985862716,0.050007896339
497,3699.27058824,2153.58199785,0.0222223599806,0.0222224203482,9.0,850.0,0.6,1016.66666667,0.0,237.111111111,0.136363636364,0.0103092783505,0.0,0.210526315789,0.0,850.0,3475.0,0.691666663785,0.0,1.0,197155.555556,0.0386597938144,0.1,843300.0,2.0,0.0,5.0,0.0,0.789473684211,-1.0,0.0,-0.05,1200.0,-0.291666666667,0.173129251701,0.0,0.136363636364,1.0,0.0454545454545,6100.0,0.0,0.689196458662,0.134925718616
3000,5258.54063205,3276.21309078,0.555278714074,0.358967345658,7.0,88.0,1.0,0.0,0.0,44.2,0.0,0.0416666666667,0.0,0.521739130435,1.0,7600.0,15200.0,0.840425527445,0.0,0.0,511928.571429,0.0381944444444,0.1,843300.0,21.0,0.0,4.0,0.0,0.478260869565,4.0,0.0,-0.1,0.0,-0.325138888889,0.0122812173459,0.0,0.0,0.0,0.5,22800.0,0.0,0.0285721202318,0.0285804593482
11100,7653.64612871,5030.07003692,0.568642984041,0.35633626482,8.0,104.0,1.0,3186.58185772,0.0,21.6475,0.4,0.0142405063291,1.0,0.236842105263,0.0,8200.0,10250.0,0.674019606191,0.0,15.0,554675.0,0.0458860759494,0.1,843300.0,1.0,0.0,18.0,0.0,0.763157894737,-1.0,0.0,-0.155555555556,25700.0,-0.306790123457,0.150493443754,0.0,-0.4,0.0,0.2,12300.0,0.0,0.0250004167537,0.0250005033265
968,24276.8,4979.68499989,0.0200012200651,0.02000214622,10.0,712.0,0.8,0.0,0.0,268.111111111,0.0,0.027027027027,0.0,0.539473684211,0.0,1200.0,1200.0,0.613537117234,0.0,3.0,145310.0,0.0230718523401,0.0333333333333,843300.0,0.0,0.0,13.0,0.0,0.460526315789,-1.0,0.0,-0.05,0.0,-0.202788200959,0.0389903397256,0.0,0.0,1.0,0.5,1200.0,0.0,0.515442974858,0.223919505767
5900,30896.0,6604.13606151,0.020183238414,0.020724017938,10.0,1200.0,1.0,1200.0,0.0,321.7,0.16,0.0279937791602,0.0,0.391304347826,0.0,1700.0,1700.0,0.645776564998,0.0,2.0,198640.0,0.0435458786936,0.0333333333333,843300.0,0.0,1.0,11.0,0.0,0.608695652174,-1.0,0.0,-0.05,1200.0,-0.294444444444,0.0776500297089,0.0,0.16,1.0,0.04,1700.0,1.0,0.514433380824,0.424657925024
778,4749.6109215,2990.59767849,0.62003056408,0.0417847649291,5.0,356.0,1.0,1667.8125,0.0,257.6,0.4,0.0555555555556,1.0,0.490909090909,0.0,1900.0,4650.0,0.711267604382,0.0,0.0,289360.0,0.0576131687243,0.05,690400.0,26.0,0.0,5.0,0.0,0.509090909091,4.0,0.0,-0.05,4300.0,-0.427888007055,-0.0107419733045,0.0,0.4,0.0,0.1,7400.0,0.0,0.258181919645,0.0400000922665
975,7005.14285714,4119.74356939,0.919803433429,0.0201886818209,10.0,560.0,0.5,2465.23529412,1.0,72.1,0.5,0.00763358778626,1.0,0.25,0.0,3200.0,8050.0,0.536964978455,0.0,1.0,392520.0,0.0229007633588,0.1,843300.0,10.0,0.0,17.0,0.0,0.75,-1.0,0.0,-0.1,17500.0,-0.133333333333,0.111538461538,0.0,0.5,0.0,0.0,12900.0,0.0,0.0200002541477,0.02000022713
2100,3585.67437899,2043.04373596,0.0222223149877,0.022222395429,9.0,642.0,0.6,642.0,0.0,209.888888889,0.0,0.0308988764045,0.0,0.733333333333,1.0,448.0,1482.0,0.72195121599,0.0,1.0,189393.555556,0.0112359550562,0.2,843300.0,0.0,0.0,5.0,0.0,0.266666666667,-1.0,0.0,-0.075,642.0,-0.327272727273,-0.0576298701299,0.0,0.0,1.0,0.5,3200.0,0.0,0.911109754139,0.022223032506
2200,5995.15886134,2790.34829036,0.251796402318,0.45174095136,9.0,560.0,0.8,0.0,0.0,94.125,0.0,0.0175438596491,1.0,0.478260869565,0.0,1100.0,11650.0,0.68607594763,0.0,1.0,272144.444444,0.0191387559809,0.2,843300.0,1.0,0.0,19.0,0.0,0.521739130435,-1.0,0.0,-0.05,0.0,-0.380303030303,0.0211711711712,0.0,0.0,0.0,0.5,38700.0,0.0,0.252016160725,0.0222224845548
1200,3877.61616162,2511.38873959,0.0200003829178,0.0201221899964,10.0,816.0,1.0,0.0,0.0,249.333333333,1.0,0.00361010830325,0.0,0.166666666667,1.0,1100.0,4833.33333333,0.731707312612,0.0,1.0,300121.6,0.0180505415162,0.136363636364,843300.0,1.0,0.0,8.0,0.0,0.833333333333,-1.0,0.0,-0.3,0.0,-0.3,0.138286713287,0.0,1.0,0.0,0.2,10300.0,0.0,0.0200272338101,0.919845402768
4800,6300.0,2632.2325864,0.0333336914453,0.0333336344483,6.0,2000.0,0.8,1100.0,1.0,702.833333333,0.0,0.0189873417722,0.0,0.333333333333,0.0,402.0,5601.0,0.84065933604,0.0,1.0,28433.3333333,0.0379746835443,0.0625,69100.0,0.0,0.0,7.0,0.0,0.666666666667,217.0,0.0,-0.1,1100.0,-0.183796296296,0.123795244108,0.0,0.0,1.0,0.5,10800.0,0.0,0.866664205199,0.033334811353
673,3395.06309842,2150.5951187,0.0333335455034,0.0333335424749,6.0,368.0,1.0,1402.24761905,0.0,79.1666666667,0.0,0.0307414104882,0.0,0.5,0.0,111.0,670.666666667,0.653958942364,0.0,1.0,372833.333333,0.0307414104882,0.1,843300.0,0.0,0.0,7.0,0.0,0.5,-1.0,0.0,-0.05,5600.0,-0.325,0.0402658662093,0.0,0.0,1.0,0.25,1200.0,0.0,0.866664585476,0.0333347541757
12000,3357.59937402,2444.4125722,0.0292825657407,0.450454201708,7.0,1300.0,1.0,0.0,0.0,542.333333333,0.375,0.0103305785124,0.0,0.192307692308,0.0,0.0,0.0,0.77241379044,1.0,0.0,111171.428571,0.0433884297521,0.1,617900.0,0.0,0.0,14.0,0.0,0.807692307692,217.0,0.0,-0.1,0.0,-0.165833333333,0.20172979798,1.0,-0.375,0.0,0.166666666667,0.0,0.0,0.028632298957,0.46269888415
1300,3480.81221657,2523.54856773,0.237286637098,0.0400053067666,5.0,495.0,0.8,0.0,1.0,123.0,0.1,0.0109489051095,0.0,0.272727272727,0.0,2200.0,2200.0,0.815789468317,0.0,1.0,329760.0,0.029197080292,0.1,843300.0,0.0,0.0,2.0,0.0,0.727272727273,-1.0,1.0,-0.05,0.0,-0.133333333333,0.15,0.0,0.1,0.0,0.35,2200.0,0.0,0.0400036519887,0.0411645196343
4300,4733.6122449,2935.73767573,0.69524458204,0.033751414395,6.0,325.0,0.9,0.0,0.0,102.6,0.2,0.00767754318618,0.0,0.137931034483,1.0,3900.0,3900.0,0.765957444092,0.0,1.0,218700.0,0.0479846449136,0.0625,843300.0,15.0,0.0,3.0,0.0,0.862068965517,-1.0,0.0,-0.1,0.0,-0.329166666667,0.211921296296,0.0,0.2,1.0,0.4,3900.0,0.0,0.201146006738,0.0350929538271
982,5562.40316206,3254.47684483,0.0412700003529,0.263943835071,5.0,647.0,1.0,1947.52941176,0.0,314.0,0.0,0.0116896918172,0.0,0.224489795918,0.0,0.0,0.0,0.646034814998,1.0,1.0,294280.0,0.0403825717322,0.0333333333333,843300.0,3.0,0.0,14.0,1.0,0.775510204082,-1.0,0.0,-0.05,7900.0,-0.278138528139,0.116790807232,0.0,0.0,0.0,0.5,0.0,0.0,0.0403475402582,0.0401746358904
1600,4489.86422414,3717.15646167,0.0405256912828,0.0400055187229,5.0,579.0,1.0,3060.66288595,0.0,270.2,0.0,0.018779342723,0.0,0.260869565217,0.0,1300.0,6033.33333333,0.652046781719,0.0,1.0,436660.0,0.0532081377152,0.0333333333333,690400.0,0.0,0.0,7.0,0.0,0.739130434783,4.0,1.0,-0.05,53100.0,-0.233564814815,0.15502469274,0.0,0.0,0.0,0.5,12400.0,0.0,0.0401395097078,0.0400007387402
11100,4211.10569106,2701.88785285,0.041728044723,0.83826885339,5.0,354.0,0.375,0.0,0.0,248.0,0.0,0.0119760479042,1.0,0.5,0.0,0.0,0.0,0.873786399284,0.0,0.0,161600.0,0.0119760479042,0.1,617900.0,2.0,0.0,2.0,0.0,0.5,4.0,0.0,-0.1,0.0,-0.133333333333,0.0625,0.0,0.0,0.0,0.5,0.0,0.0,0.0400009730472,0.0400009350983
1600,3389.31606782,2309.8873438,0.0400007141456,0.640420442792,5.0,346.0,0.7,0.0,1.0,172.5,0.0,0.00649350649351,0.0,0.181818181818,0.0,924.0,1681.0,0.721925129829,0.0,1.0,306820.0,0.0292207792208,0.136363636364,843300.0,0.0,0.0,9.0,0.0,0.818181818182,-1.0,0.0,-0.1,0.0,-0.15,0.167335115865,0.0,0.0,0.0,0.5,3200.0,0.0,0.040146549344,0.239431387798
1900,3719.8238342,2131.04301061,0.0223008214752,0.133937974125,9.0,602.0,0.5,0.0,0.0,178.0,0.136363636364,0.00460829493088,0.0,0.2,0.0,11700.0,11700.0,0.810810803506,1.0,1.0,268744.444444,0.0184331797235,0.136363636364,843300.0,1.0,0.0,7.0,0.0,0.8,-1.0,0.0,-0.5,0.0,-0.5,0.0772727272727,0.0,0.136363636364,1.0,0.0454545454545,11700.0,0.0,0.356776790605,0.46475830696
1700,5964.11290087,3768.75599291,0.236285263722,0.0285888849649,7.0,183.0,0.5,2995.62234043,0.0,59.5714285714,0.0,0.0179640718563,0.0,0.375,0.0,2400.0,4433.33333333,0.87096773257,0.0,0.0,462885.714286,0.0299401197605,0.136363636364,843300.0,1.0,0.0,5.0,0.0,0.625,-1.0,0.0,-0.1,27700.0,-0.3,0.0543123543124,0.0,0.0,0.0,0.5,8000.0,0.0,0.0286334113402,0.677325478134
1600,3256.26171384,2711.22771502,0.0285715182623,0.0285721262397,7.0,795.0,0.5,1924.4379562,1.0,221.714285714,0.35,0.00778210116732,0.0,0.25,0.0,1900.0,7266.66666667,0.419689116996,0.0,15.0,191457.142857,0.0233463035019,0.136363636364,843300.0,0.0,0.0,6.0,0.0,0.75,4.0,0.0,-0.2,4800.0,-0.225,0.108106060606,0.0,0.35,0.0,0.05,14900.0,0.0,0.0285788475849,0.885651506472
1600,5562.36690647,4039.33200348,0.0401308139904,0.0400418218237,5.0,444.0,0.7,3422.22090657,1.0,292.6,0.0333333333333,0.0179104477612,0.0,0.272727272727,0.0,0.0,0.0,0.760663505306,0.0,1.0,440120.0,0.0477611940299,0.1,690400.0,0.0,0.0,6.0,0.0,0.727272727273,4.0,1.0,-0.05,57600.0,-0.343287037037,0.147993572084,0.0,0.0333333333333,0.0,0.433333333333,0.0,0.0,0.0400774814528,0.0402122007869
11100,5561.43165468,3319.2925756,0.0285889558233,0.0285948905242,7.0,393.0,1.0,1601.15079365,1.0,152.714285714,0.1,0.0163204747774,0.0,0.282051282051,0.0,4500.0,4500.0,0.716713878989,0.0,2.0,354742.857143,0.0415430267062,0.1,843300.0,1.0,0.0,4.0,0.0,0.717948717949,-1.0,0.0,-0.05,9400.0,-0.269372294372,0.140560606061,0.0,0.1,0.0,0.3,4500.0,0.0,0.0287515962697,0.595312713118
3300,4348.40635372,3388.59883067,0.025602411918,0.0250200453701,8.0,1100.0,1.0,2566.66666667,0.0,217.0,0.0,0.0172413793103,0.0,0.333333333333,0.0,5000.0,5000.0,0.645484947674,0.0,9.0,309625.0,0.0344827586207,0.1,843300.0,0.0,0.0,18.0,0.0,0.666666666667,-1.0,0.0,-0.0666666666667,5000.0,-0.236111111111,0.176247970779,0.0,0.0,0.0,0.5,5000.0,1.0,0.0250104901952,0.899077268352
1700,3608.69347252,2776.01695765,0.022483122558,0.0222230080424,9.0,1300.0,0.5,1147.40740741,0.0,308.666666667,0.0,0.0129032258065,0.0,0.222222222222,0.0,1700.0,1700.0,0.876404484535,0.0,0.0,341955.555556,0.0451612903226,0.3,843300.0,1.0,0.0,6.0,0.0,0.777777777778,-1.0,0.0,-0.125,2500.0,-0.1625,0.213461538462,0.0,0.0,0.0,0.5,1700.0,0.0,0.0222256033515,0.910840362841
128900,8724.03144654,5564.4921693,0.885575280876,0.0287039735616,7.0,620.0,1.0,3573.52976686,1.0,219.142857143,0.7,0.0127659574468,0.0,0.5,0.0,128800.0,128800.0,0.530386737401,0.0,21.0,329457.142857,0.0127659574468,0.25,843300.0,0.0,0.0,22.0,0.0,0.5,-1.0,0.0,-0.125,16600.0,-0.375,0.1125,0.0,0.7,0.0,0.25,128800.0,0.0,0.028576146953,0.0285714822189
1400,2956.4973262,2154.69166524,0.899909420974,0.025048822715,8.0,1100.0,1.0,0.0,0.0,513.285714286,0.0,0.0184049079755,0.0,0.214285714286,0.0,639.0,2619.5,0.674757278278,0.0,0.0,31112.5,0.0674846625767,0.0625,69100.0,18.0,0.0,3.0,0.0,0.785714285714,217.0,0.0,-0.05,0.0,-0.316666666667,0.121646661419,0.0,0.0,0.0,0.5,4600.0,0.0,0.0250096031031,0.0250019697272
727,2795.4109589,1510.75400372,0.0400012406775,0.441836858986,5.0,469.0,1.0,0.0,1.0,334.666666667,0.0,0.0144230769231,0.0,0.333333333333,0.0,583.0,891.5,0.831999993344,0.0,1.0,22600.0,0.0288461538462,0.136363636364,69100.0,0.0,0.0,5.0,0.0,0.666666666667,217.0,1.0,-0.155555555556,0.0,-0.237037037037,0.163480963481,0.0,0.0,0.0,0.5,1200.0,0.0,0.0402914541348,0.04096671851
2700,6687.88584475,3086.76486802,0.196972109242,0.443423135721,10.0,1100.0,0.6,0.0,0.0,229.25,0.0,0.0279001468429,0.0,0.527777777778,1.0,1000.0,1050.0,0.686746986297,0.0,19.0,281850.0,0.0249632892805,0.1,843300.0,1.0,0.0,18.0,0.0,0.472222222222,-1.0,0.0,-0.1,0.0,-0.376023391813,-0.034797008547,0.0,0.0,0.0,0.5,1100.0,0.0,0.121440337817,0.218140345995
994,3393.36702806,1717.64468391,0.0250614648569,0.0250012579908,8.0,1600.0,0.0,-1.0,0.0,291.75,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,236655.0,0.0,0.0,843300.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136363636364,1.0,0.0454545454545,0.0,0.0,0.899934276764,0.0250016836277
1900,5990.4100828,4025.02047905,0.441063458971,0.0285803969076,7.0,413.0,0.85,0.0,0.0,68.8633333333,0.5,0.0103986135182,0.0,0.181818181818,0.0,5800.0,5900.0,0.670241285066,0.0,1.0,540800.0,0.0467937608319,0.05,843300.0,10.0,0.0,14.0,0.0,0.818181818182,-1.0,1.0,-0.05,0.0,-0.288888888889,0.231150793651,0.0,0.5,0.0,0.0,6000.0,0.0,0.0285733453193,0.0285726634972
923,3997.62347418,3331.18127811,0.0289412884593,0.742727934807,7.0,621.0,0.6,2487.85227273,0.0,165.0,0.136363636364,0.00940438871473,1.0,0.130434782609,0.0,2700.0,5566.66666667,0.776649742251,0.0,1.0,228042.857143,0.0626959247649,0.1,843300.0,0.0,0.0,7.0,0.0,0.869565217391,-1.0,0.0,-0.05,13200.0,-0.191666666667,0.170307917889,0.0,0.136363636364,0.0,0.0454545454545,7500.0,0.0,0.170993932682,0.0286744926421
3500,8357.43589744,4104.28307967,0.148412933828,0.25179589664,6.0,802.0,0.5,2567.29411765,0.0,217.333333333,0.0,0.0048309178744,0.0,0.0833333333333,0.0,802.0,3634.0,0.87050359086,0.0,2.0,326533.333333,0.0531400966184,0.0333333333333,843300.0,0.0,0.0,7.0,0.0,0.916666666667,-1.0,0.0,-0.0714285714286,9100.0,-0.0714285714286,0.185159632035,0.0,0.0,0.0,0.5,6300.0,0.0,0.0335130694537,0.532763804604
393,3299.28285131,1539.84324131,0.0222234394952,0.239629229792,9.0,409.0,1.0,0.0,0.0,218.666666667,0.0,0.0171673819742,0.0,0.258064516129,0.0,0.0,0.0,0.677304963338,0.0,1.0,164511.111111,0.049356223176,0.0625,690400.0,0.0,0.0,17.0,0.0,0.741935483871,4.0,1.0,-0.05,0.0,-0.222767857143,0.145514597191,0.0,0.0,0.0,0.5,0.0,0.0,0.0222490888923,0.0222231109056
1500,8054.56551724,6028.03074355,0.885583402875,0.0287019401761,7.0,765.0,0.0,3421.27856746,0.0,144.941428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,565085.714286,0.0,0.0,843300.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,63300.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0285715085593,0.0285715461168
